"oblast_name","brand","date","size","sum_size"
"Харківська область","VOLKSWAGEN  TRANSPORTER","2018-01",7,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2018-02",5,99
"Харківська область","ЗАЗ  SENS","2017-01",5,72
"Харківська область","ЗАЗ  SENS","2017-02",9,72
"Харківська область","ЗАЗ  SENS","2017-03",6,72
"Харківська область","ЗАЗ  SENS","2017-04",3,72
"Харківська область","ЗАЗ  SENS","2017-05",5,72
"Харківська область","ЗАЗ  SENS","2017-06",4,72
"Харківська область","ЗАЗ  SENS","2017-07",1,72
"Харківська область","ЗАЗ  SENS","2017-08",14,72
"Харківська область","ЗАЗ  SENS","2017-09",1,72
"Харківська область","ЗАЗ  SENS","2017-10",5,72
"Харківська область","ЗАЗ  SENS","2017-11",5,72
"Харківська область","ЗАЗ  SENS","2017-12",11,72
"Харківська область","ЗАЗ  SENS","2018-01",2,72
"Харківська область","ЗАЗ  SENS","2018-02",1,72
"Харківська область","КРД  050100","2017-01",5,72
"Харківська область","КРД  050100","2017-02",2,72
"Харківська область","КРД  050100","2017-03",7,72
"Харківська область","КРД  050100","2017-04",6,72
"Харківська область","КРД  050100","2017-05",10,72
"Харківська область","КРД  050100","2017-06",5,72
"Харківська область","КРД  050100","2017-07",5,72
"Харківська область","КРД  050100","2017-08",4,72
"Харківська область","КРД  050100","2017-09",2,72
"Харківська область","КРД  050100","2017-10",8,72
"Харківська область","КРД  050100","2017-11",3,72
"Харківська область","КРД  050100","2017-12",5,72
"Харківська область","КРД  050100","2018-01",3,72
"Харківська область","КРД  050100","2018-02",7,72
"Харківська область","КРД  050101","2017-01",1,52
"Харківська область","КРД  050101","2017-02",4,52
"Харківська область","КРД  050101","2017-03",5,52
"Харківська область","КРД  050101","2017-04",7,52
"Харківська область","КРД  050101","2017-05",9,52
"Харківська область","КРД  050101","2017-06",3,52
"Харківська область","КРД  050101","2017-07",6,52
"Харківська область","КРД  050101","2017-08",5,52
"Харківська область","КРД  050101","2017-10",2,52
"Харківська область","КРД  050101","2017-11",2,52
"Харківська область","КРД  050101","2017-12",3,52
"Харківська область","КРД  050101","2018-01",1,52
"Харківська область","КРД  050101","2018-02",3,52
"Харківська область","ЛЕВ  183121","2017-01",3,75
"Харківська область","ЛЕВ  183121","2017-02",4,75
"Харківська область","ЛЕВ  183121","2017-03",8,75
"Харківська область","ЛЕВ  183121","2017-04",3,75
"Харківська область","ЛЕВ  183121","2017-05",6,75
"Харківська область","ЛЕВ  183121","2017-06",9,75
"Харківська область","ЛЕВ  183121","2017-07",3,75
"Харківська область","ЛЕВ  183121","2017-08",8,75
"Харківська область","ЛЕВ  183121","2017-09",5,75
"Харківська область","ЛЕВ  183121","2017-10",6,75
"Харківська область","ЛЕВ  183121","2017-11",7,75
"Харківська область","ЛЕВ  183121","2017-12",6,75
"Харківська область","ЛЕВ  183121","2018-01",2,75
"Харківська область","ЛЕВ  183121","2018-02",5,75
"Харківська область","ЛЕВ  183131","2017-01",2,57
"Харківська область","ЛЕВ  183131","2017-03",3,57
"Харківська область","ЛЕВ  183131","2017-04",3,57
"Харківська область","ЛЕВ  183131","2017-05",8,57
"Харківська область","ЛЕВ  183131","2017-06",6,57
"Харківська область","ЛЕВ  183131","2017-07",4,57
"Харківська область","ЛЕВ  183131","2017-08",3,57
"Харківська область","ЛЕВ  183131","2017-09",1,57
"Харківська область","ЛЕВ  183131","2017-10",9,57
"Харківська область","ЛЕВ  183131","2017-11",9,57
"Харківська область","ЛЕВ  183131","2017-12",7,57
"Харківська область","ЛЕВ  183131","2018-01",2,57
"Харківська область","МУРАВЕЙ  PU-03","2017-01",7,87
"Харківська область","МУРАВЕЙ  PU-03","2017-02",5,87
"Харківська область","МУРАВЕЙ  PU-03","2017-03",5,87
"Харківська область","МУРАВЕЙ  PU-03","2017-04",7,87
"Харківська область","МУРАВЕЙ  PU-03","2017-05",9,87
"Харківська область","МУРАВЕЙ  PU-03","2017-06",3,87
"Харківська область","МУРАВЕЙ  PU-03","2017-07",3,87
"Харківська область","МУРАВЕЙ  PU-03","2017-08",5,87
"Харківська область","МУРАВЕЙ  PU-03","2017-09",10,87
"Харківська область","МУРАВЕЙ  PU-03","2017-10",12,87
"Харківська область","МУРАВЕЙ  PU-03","2017-11",10,87
"Харківська область","МУРАВЕЙ  PU-03","2017-12",3,87
"Харківська область","МУРАВЕЙ  PU-03","2018-01",5,87
"Харківська область","МУРАВЕЙ  PU-03","2018-02",2,87
"Херсонська область","DAF  XF 105.460","2017-01",3,52
"Херсонська область","DAF  XF 105.460","2017-02",9,52
"Херсонська область","DAF  XF 105.460","2017-03",10,52
"Херсонська область","DAF  XF 105.460","2017-04",5,52
"Херсонська область","DAF  XF 105.460","2017-05",2,52
"Херсонська область","DAF  XF 105.460","2017-06",6,52
"Херсонська область","DAF  XF 105.460","2017-07",2,52
"Херсонська область","DAF  XF 105.460","2017-08",1,52
"Херсонська область","DAF  XF 105.460","2017-09",3,52
"Херсонська область","DAF  XF 105.460","2017-11",2,52
"Херсонська область","DAF  XF 105.460","2018-01",4,52
"Херсонська область","DAF  XF 105.460","2018-02",5,52
"Херсонська область","HYUNDAI  TUCSON","2017-01",6,81
"Херсонська область","HYUNDAI  TUCSON","2017-02",4,81
"Херсонська область","HYUNDAI  TUCSON","2017-03",6,81
"Херсонська область","HYUNDAI  TUCSON","2017-04",8,81
"Херсонська область","HYUNDAI  TUCSON","2017-05",4,81
"Херсонська область","HYUNDAI  TUCSON","2017-06",7,81
"Херсонська область","HYUNDAI  TUCSON","2017-07",2,81
"Херсонська область","HYUNDAI  TUCSON","2017-08",7,81
"Херсонська область","HYUNDAI  TUCSON","2017-09",7,81
"Херсонська область","HYUNDAI  TUCSON","2017-10",5,81
"Херсонська область","HYUNDAI  TUCSON","2017-11",6,81
"Херсонська область","HYUNDAI  TUCSON","2017-12",7,81
"Херсонська область","HYUNDAI  TUCSON","2018-01",6,81
"Херсонська область","HYUNDAI  TUCSON","2018-02",3,81
"Херсонська область","KIA  SPORTAGE","2017-01",9,137
"Херсонська область","KIA  SPORTAGE","2017-02",11,137
"Херсонська область","KIA  SPORTAGE","2017-03",18,137
"Херсонська область","KIA  SPORTAGE","2017-04",13,137
"Херсонська область","KIA  SPORTAGE","2017-05",11,137
"Херсонська область","KIA  SPORTAGE","2017-06",6,137
"Херсонська область","KIA  SPORTAGE","2017-07",12,137
"Херсонська область","KIA  SPORTAGE","2017-08",10,137
"Херсонська область","KIA  SPORTAGE","2017-09",10,137
"Херсонська область","KIA  SPORTAGE","2017-10",4,137
"Херсонська область","KIA  SPORTAGE","2017-11",10,137
"Херсонська область","KIA  SPORTAGE","2017-12",12,137
"Херсонська область","KIA  SPORTAGE","2018-01",7,137
"Херсонська область","KIA  SPORTAGE","2018-02",4,137
"Херсонська область","MAZDA  CX-5","2017-02",3,70
"Херсонська область","MAZDA  CX-5","2017-03",4,70
"Херсонська область","MAZDA  CX-5","2017-04",5,70
"Херсонська область","MAZDA  CX-5","2017-05",2,70
"Херсонська область","MAZDA  CX-5","2017-06",4,70
"Херсонська область","MAZDA  CX-5","2017-07",12,70
"Херсонська область","MAZDA  CX-5","2017-08",6,70
"Херсонська область","MAZDA  CX-5","2017-09",6,70
"Херсонська область","MAZDA  CX-5","2017-10",7,70
"Херсонська область","MAZDA  CX-5","2017-11",9,70
"Херсонська область","MAZDA  CX-5","2017-12",4,70
"Херсонська область","MAZDA  CX-5","2018-01",6,70
"Херсонська область","MAZDA  CX-5","2018-02",1,70
"Херсонська область","MUSSTANG  MT110-2","2017-02",2,67
"Херсонська область","MUSSTANG  MT110-2","2017-03",2,67
"Херсонська область","MUSSTANG  MT110-2","2017-04",2,67
"Херсонська область","MUSSTANG  MT110-2","2017-05",4,67
"Херсонська область","MUSSTANG  MT110-2","2017-06",3,67
"Херсонська область","MUSSTANG  MT110-2","2017-07",6,67
"Херсонська область","MUSSTANG  MT110-2","2017-08",5,67
"Херсонська область","MUSSTANG  MT110-2","2017-09",8,67
"Херсонська область","MUSSTANG  MT110-2","2017-10",8,67
"Херсонська область","MUSSTANG  MT110-2","2017-11",7,67
"Херсонська область","MUSSTANG  MT110-2","2017-12",12,67
"Херсонська область","MUSSTANG  MT110-2","2018-01",2,67
"Херсонська область","MUSSTANG  MT110-2","2018-02",6,67
"Херсонська область","RENAULT  DUSTER","2017-01",4,76
"Херсонська область","RENAULT  DUSTER","2017-02",5,76
"Херсонська область","RENAULT  DUSTER","2017-03",1,76
"Херсонська область","RENAULT  DUSTER","2017-04",3,76
"Херсонська область","RENAULT  DUSTER","2017-05",4,76
"Херсонська область","RENAULT  DUSTER","2017-06",3,76
"Херсонська область","RENAULT  DUSTER","2017-07",6,76
